2025.12.31,09:15,4330.74,4334.93,4328.85,4333.05,2773
2025.12.31,09:30,4333.31,4334.66,4330.34,4332.10,2171
2025.12.31,09:45,4332.11,4332.61,4326.79,4329.83,2638
2025.12.31,10:00,4329.92,4332.76,4320.10,4322.82,3404
2025.12.31,10:15,4322.71,4327.40,4321.94,4326.10,2300
2025.12.31,10:30,4326.05,4326.35,4316.97,4317.21,1791
2025.12.31,10:45,4317.18,4317.80,4303.33,4307.46,3191
2025.12.31,11:00,4307.45,4318.10,4307.23,4317.09,3166
2025.12.31,11:15,4317.10,4327.14,4310.85,4323.57,2826
2025.12.31,11:30,4323.54,4337.10,4323.21,4336.10,2247
2025.12.31,11:45,4336.05,4337.19,4325.29,4326.01,2554
2025.12.31,12:00,4326.03,4331.51,4324.33,4327.04,2325
2025.12.31,12:15,4327.07,4330.11,4319.54,4319.54,2139
2025.12.31,12:30,4319.52,4319.52,4305.18,4307.19,2558
2025.12.31,12:45,4307.20,4310.84,4303.47,4306.28,1893
2025.12.31,13:00,4306.23,4315.27,4304.01,4314.32,2172
2025.12.31,13:15,4314.31,4315.97,4309.76,4311.20,1733
2025.12.31,13:30,4311.16,4313.53,4307.64,4312.76,2068
2025.12.31,13:45,4312.62,4316.27,4309.26,4310.73,2629
2025.12.31,14:00,4310.70,4312.40,4305.37,4308.96,2640
2025.12.31,14:15,4308.94,4310.75,4303.01,4306.84,3129
2025.12.31,14:30,4306.85,4318.01,4306.71,4317.14,3155
2025.12.31,14:45,4317.21,4317.48,4310.71,4313.77,2834
2025.12.31,15:00,4313.86,4316.88,4307.93,4311.78,3379
2025.12.31,15:15,4311.87,4329.23,4311.52,4327.66,4478
2025.12.31,15:30,4328.82,4334.93,4325.79,4333.01,3881
2025.12.31,15:45,4333.16,4348.32,4332.14,4345.75,4030
2025.12.31,16:00,4345.85,4348.33,4334.57,4340.06,4098
2025.12.31,16:15,4340.09,4344.73,4333.03,4335.31,3323
2025.12.31,16:30,4335.27,4348.79,4332.84,4343.82,6334
2025.12.31,16:45,4343.87,4353.22,4342.32,4345.79,4873
2025.12.31,17:00,4345.58,4345.88,4328.87,4331.80,4877
2025.12.31,17:15,4331.83,4338.65,4327.31,4337.11,5464
2025.12.31,17:30,4337.06,4341.61,4329.02,4331.06,4936
2025.12.31,17:45,4330.81,4337.65,4327.40,4337.36,4282
2025.12.31,18:00,4337.37,4339.71,4321.62,4323.89,4192
2025.12.31,18:15,4323.80,4329.83,4321.93,4325.68,3903
2025.12.31,18:30,4325.54,4329.69,4319.27,4319.64,3178
2025.12.31,18:45,4319.69,4324.48,4317.04,4322.96,2813
2025.12.31,19:00,4323.52,4328.29,4320.47,4323.28,2568
2025.12.31,19:15,4323.25,4324.68,4318.05,4320.58,2667
2025.12.31,19:30,4320.57,4329.56,4318.96,4325.44,2952
2025.12.31,19:45,4325.41,4326.94,4320.17,4321.66,2841
2025.12.31,20:00,4321.77,4325.95,4321.64,4325.74,276
2026.01.02,01:00,4325.94,4335.20,4324.30,4330.73,1389
2026.01.02,01:15,4330.65,4342.50,4328.19,4341.22,1327
2026.01.02,01:30,4341.21,4345.53,4339.19,4345.21,1310
2026.01.02,01:45,4345.06,4351.29,4341.91,4348.99,1485
2026.01.02,02:00,4349.03,4353.01,4344.53,4347.96,1271
2026.01.02,02:15,4348.13,4349.28,4341.37,4347.19,1436
2026.01.02,02:30,4347.44,4350.73,4346.58,4349.53,2177
2026.01.02,02:45,4349.57,4355.95,4349.57,4353.96,1998
2026.01.02,03:00,4353.95,4356.01,4345.27,4346.90,2670
2026.01.02,03:15,4346.85,4349.74,4344.48,4348.98,2740
2026.01.02,03:30,4348.97,4351.29,4345.63,4346.52,2419
2026.01.02,03:45,4346.47,4354.37,4346.01,4347.89,2111
2026.01.02,04:00,4347.87,4351.90,4345.70,4346.95,1510
2026.01.02,04:15,4347.05,4348.34,4345.02,4347.65,2009
2026.01.02,04:30,4347.63,4353.29,4345.71,4351.15,2875
2026.01.02,04:45,4351.12,4363.08,4351.02,4362.72,2414
2026.01.02,05:00,4362.66,4371.69,4362.03,4369.02,2076
2026.01.02,05:15,4368.97,4370.59,4365.45,4368.96,2052
2026.01.02,05:30,4369.01,4374.45,4367.91,4373.65,2261
2026.01.02,05:45,4373.56,4375.52,4372.05,4374.93,2258
2026.01.02,06:00,4374.90,4378.30,4373.76,4374.72,2248
2026.01.02,06:15,4374.69,4375.87,4371.27,4373.44,2401
2026.01.02,06:30,4373.42,4375.33,4371.48,4375.30,1620
2026.01.02,06:45,4375.28,4375.84,4371.23,4373.45,1557
2026.01.02,07:00,4373.35,4380.04,4371.02,4377.67,2015
2026.01.02,07:15,4377.65,4379.97,4375.19,4378.18,2219
2026.01.02,07:30,4378.23,4379.78,4377.72,4378.70,1745
2026.01.02,07:45,4378.77,4381.64,4378.34,4380.68,1767
2026.01.02,08:00,4380.69,4380.90,4373.90,4375.05,1634
2026.01.02,08:15,4375.01,4379.86,4373.60,4379.71,1980
2026.01.02,08:30,4379.75,4379.75,4374.33,4374.33,1551
2026.01.02,08:45,4374.35,4376.17,4373.29,4374.75,1883
2026.01.02,09:00,4375.24,4377.86,4372.28,4377.23,2267
2026.01.02,09:15,4377.17,4377.38,4371.91,4373.72,1758
2026.01.02,09:30,4373.74,4380.58,4372.12,4375.59,2427
2026.01.02,09:45,4375.45,4383.25,4375.19,4382.15,2548
2026.01.02,10:00,4382.18,4386.45,4380.69,4384.94,2074
